date,kospi_price,kospi_return,anomaly_flag,regime_hmm,regime_cusum,vix,usd_krw,us_10y,inflation_exp,bok_rate,anomaly_frequency_weekly
2024-07-30,2738.18994140625,-0.009886020980063637,0.0,1.0,0.0,17.69,1384.98,4.15,2.25,3.5,0.0
2024-07-31,2770.68994140625,0.011869154695422157,0.0,1.0,0.0,16.36,1369.29,4.09,2.24,3.5,0.0
2024-08-01,2777.679931640625,0.0025228338003158157,0.0,1.0,1.0,18.59,1368.5,3.99,2.2,3.5,0.0
2024-08-02,2676.18994140625,-0.03653768351000408,0.0,0.0,0.0,23.39,1359.38,3.8,2.04,3.5,0.0
2024-08-05,2441.550048828125,-0.08767684570805523,1.0,0.0,0.0,38.57,1367.68,3.78,2.07,3.5,0.2
2024-08-06,2522.14990234375,0.03301175560759462,1.0,0.0,1.0,27.71,1377.4,3.9,2.12,3.5,0.4
2024-08-07,2568.409912109375,0.01834149894208781,1.0,1.0,1.0,27.85,1374.98,3.96,2.11,3.5,0.6
2024-08-08,2556.72998046875,-0.004547534093197969,1.0,1.0,1.0,23.79,1376.94,3.99,2.12,3.5,0.8
2024-08-09,2588.429931640625,0.012398630834713043,0.0,1.0,1.0,20.37,1363.71,3.94,2.1,3.5,0.8
2024-08-12,2618.300048828125,0.011539859287814425,0.0,1.0,1.0,20.71,1369.87,3.9,2.11,3.5,0.6
2024-08-13,2621.5,0.0012221483833785296,0.0,1.0,1.0,18.12,1367.28,3.85,2.09,3.5,0.4
2024-08-14,2644.5,0.008773602899103672,0.0,1.0,1.0,16.19,1355.35,3.83,2.06,3.5,0.2
2024-08-16,2697.22998046875,0.019939489683777678,0.0,1.0,1.0,14.8,1354.34,3.89,2.08,3.5,0.0
2024-08-19,2674.360107421875,-0.008479022260793778,0.0,1.0,1.0,14.65,1334.21,3.86,2.07,3.5,0.0
2024-08-20,2696.6298828125,0.008327141632430868,0.0,1.0,1.0,15.88,1331.78,3.82,2.07,3.5,0.0
2024-08-21,2701.1298828125,0.001668749585800322,0.0,1.0,1.0,16.27,1333.74,3.79,2.07,3.5,0.0
2024-08-22,2707.669921875,0.002421223468043854,0.0,1.0,1.0,17.55,1343.23,3.86,2.1,3.5,0.0
2024-08-23,2701.68994140625,-0.002208533773056409,0.0,1.0,1.0,15.86,1327.56,3.81,2.13,3.5,0.0
2024-08-26,2698.010009765625,-0.0013620851098514741,0.0,1.0,1.0,16.15,1328.53,3.82,2.15,3.5,0.0
2024-08-27,2689.25,-0.003246841091737118,0.0,1.0,1.0,15.43,1330.9,3.83,2.15,3.5,0.0
2024-08-28,2689.830078125,0.00021570256577119196,0.0,1.0,1.0,17.11,1335.15,3.84,2.15,3.5,0.0
2024-08-29,2662.280029296875,-0.010242300824938821,0.0,1.0,0.0,15.65,1332.02,3.87,2.16,3.5,0.0
2024-08-30,2674.31005859375,0.004518694188624606,0.0,1.0,0.0,15.0,1336.0,3.91,2.15,3.5,0.0
2024-09-02,2681.0,0.002501557882098382,0.0,1.0,0.0,15.55,1336.0,3.91,2.15,3.5,0.0
2024-09-03,2664.6298828125,-0.006105974333271202,0.0,1.0,0.0,20.72,1339.79,3.84,2.11,3.5,0.0
2024-09-04,2580.800048828125,-0.03146021686730205,0.0,1.0,0.0,21.32,1336.93,3.77,2.07,3.5,0.0
2024-09-05,2575.5,-0.002053645663301795,0.0,1.0,0.0,19.9,1335.14,3.73,2.03,3.5,0.0
2024-09-06,2544.280029296875,-0.012121906698941975,0.0,1.0,0.0,22.38,1335.68,3.72,2.03,3.5,0.0
2024-09-09,2535.929931640625,-0.0032819098370070465,0.0,1.0,0.0,19.45,1342.16,3.7,2.04,3.5,0.0
2024-09-10,2523.429931640625,-0.004929158272095169,0.0,1.0,0.0,19.08,1343.41,3.65,2.02,3.5,0.0
2024-09-11,2513.3701171875,-0.0039865638141910464,1.0,1.0,0.0,17.69,1340.59,3.65,2.04,3.5,0.2
2024-09-12,2572.090087890625,0.023363041639419713,0.0,1.0,1.0,17.07,1341.35,3.68,2.05,3.5,0.2
2024-09-13,2575.409912109375,0.001290710708143461,0.0,1.0,1.0,16.56,1329.26,3.66,2.08,3.5,0.2
2024-09-19,2580.800048828125,0.0020929238073543743,1.0,1.0,1.0,16.33,1329.08,3.73,2.17,3.5,0.4
2024-09-20,2593.3701171875,0.004870609160551931,0.0,1.0,1.0,16.15,1333.66,3.73,2.15,3.5,0.4
2024-09-23,2602.010009765625,0.0033315308605061933,0.0,1.0,1.0,15.89,1334.12,3.75,2.17,3.5,0.2
2024-09-24,2631.679931640625,0.011402693211649995,0.0,1.0,1.0,15.39,1330.0,3.74,2.19,3.5,0.2
2024-09-25,2596.320068359375,-0.013436232444576257,1.0,1.0,1.0,15.41,1335.1,3.79,2.18,3.5,0.4
2024-09-26,2671.570068359375,0.028983329488937226,0.0,1.0,1.0,15.37,1314.78,3.79,2.16,3.5,0.2
2024-09-27,2649.780029296875,-0.008156267103217485,0.0,1.0,1.0,16.96,1309.43,3.75,2.15,3.5,0.2
2024-09-30,2593.27001953125,-0.021326302236725714,0.0,1.0,0.0,16.73,1314.94,3.81,2.18,3.5,0.2
2024-10-02,2561.68994140625,-0.012177705324611043,0.0,1.0,0.0,18.9,1321.53,3.79,2.21,3.25,0.2
2024-10-04,2569.7099609375,0.0031307534146178817,0.0,1.0,0.0,19.21,1348.74,3.98,2.23,3.25,0.0
2024-10-07,2610.3798828125,0.015826658452988474,0.0,1.0,0.0,22.64,1343.75,4.03,2.27,3.25,0.0
2024-10-08,2594.360107421875,-0.006136951750242869,0.0,1.0,0.0,21.42,1346.49,4.04,2.27,3.25,0.0
2024-10-10,2599.159912109375,0.0018500919258543913,0.0,1.0,0.0,20.93,1350.77,4.09,2.33,3.25,0.0
2024-10-11,2596.909912109375,-0.000865664320812809,0.0,1.0,0.0,20.46,1350.71,4.08,2.33,3.25,0.0
2024-10-14,2623.2900390625,0.010158275737681466,0.0,1.0,0.0,19.7,1350.71,4.08,2.33,3.25,0.0
2024-10-15,2633.449951171875,0.0038729656111551325,0.0,1.0,1.0,20.64,1365.17,4.03,2.28,3.25,0.0
2024-10-16,2610.360107421875,-0.008767906805946746,0.0,1.0,1.0,19.58,1363.76,4.02,2.27,3.25,0.0
2024-10-17,2609.300048828125,-0.00040609668786162345,0.0,1.0,1.0,19.11,1371.08,4.09,2.3,3.25,0.0
2024-10-18,2593.820068359375,-0.005932618012137847,0.0,1.0,1.0,18.03,1369.65,4.08,2.31,3.25,0.0
2024-10-21,2604.919921875,0.0042793459928180955,0.0,1.0,1.0,18.37,1379.14,4.19,2.31,3.25,0.0
2024-10-22,2570.699951171875,-0.013136668968500853,0.0,1.0,0.0,18.2,1379.22,4.2,2.33,3.25,0.0
2024-10-23,2599.6201171875,0.011249918918947222,0.0,1.0,0.0,19.24,1381.61,4.24,2.31,3.25,0.0
2024-10-24,2581.030029296875,-0.00715107863941955,0.0,1.0,0.0,19.08,1382.11,4.21,2.3,3.25,0.0
2024-10-25,2583.27001953125,0.0008678667853334598,0.0,1.0,0.0,20.33,1389.24,4.25,2.29,3.25,0.0
2024-10-28,2612.429931640625,0.011287984565649944,0.0,1.0,0.0,19.8,1385.57,4.28,2.29,3.25,0.0
2024-10-29,2617.800048828125,0.0020556023809326085,0.0,1.0,0.0,19.34,1382.2,4.28,2.3,3.25,0.0
2024-10-30,2593.7900390625,-0.009171827228123597,0.0,1.0,0.0,20.35,1378.41,4.29,2.34,3.25,0.0
2024-10-31,2556.14990234375,-0.014511635927306865,0.0,1.0,0.0,23.16,1377.57,4.28,2.33,3.25,0.0
2024-11-01,2542.360107421875,-0.005394752048473728,0.0,1.0,0.0,21.88,1376.95,4.37,2.33,3.0,0.0
2024-11-04,2588.969970703125,0.018333305004740508,0.0,1.0,0.0,21.98,1375.17,4.31,2.28,3.0,0.0
2024-11-05,2576.8798828125,-0.004669844775117893,0.0,1.0,0.0,20.49,1380.26,4.26,2.27,3.0,0.0
2024-11-06,2563.510009765625,-0.00518839591090392,0.0,1.0,0.0,16.27,1399.98,4.42,2.38,3.0,0.0
2024-11-07,2564.6298828125,0.0004368514429859971,0.0,1.0,0.0,15.2,1384.66,4.31,2.33,3.0,0.0
2024-11-08,2561.14990234375,-0.0013569133277561152,0.0,1.0,0.0,14.94,1396.69,4.3,2.35,3.0,0.0
2024-11-11,2531.659912109375,-0.011514355410196075,0.0,1.0,0.0,14.97,1396.69,4.3,2.35,3.0,0.0
2024-11-12,2482.570068359375,-0.019390378429264832,0.0,1.0,0.0,14.71,1408.28,4.43,2.35,3.0,0.0
2024-11-13,2417.080078125,-0.02637991614780666,0.0,1.0,0.0,14.02,1404.24,4.44,2.35,3.0,0.0
2024-11-14,2418.860107421875,0.0007364378669059146,0.0,1.0,0.0,14.31,1402.77,4.43,2.33,3.0,0.0
2024-11-15,2416.860107421875,-0.0008268357454254138,1.0,1.0,0.0,16.14,1397.42,4.43,2.33,3.0,0.2
2024-11-18,2469.070068359375,0.021602392615596377,0.0,1.0,1.0,15.58,1394.28,4.42,2.34,3.0,0.2
2024-11-19,2471.949951171875,0.0011663835908932718,0.0,1.0,1.0,16.35,1392.83,4.39,2.34,3.0,0.2
2024-11-20,2482.2900390625,0.0041829681404848,0.0,1.0,1.0,17.16,1399.51,4.41,2.35,3.0,0.2
2024-11-21,2480.6298828125,-0.0006688002706674023,0.0,1.0,1.0,16.87,1401.0,4.43,2.34,3.0,0.2
2024-11-22,2501.239990234375,0.008308416972913069,0.0,1.0,1.0,15.24,1405.49,4.41,2.34,3.0,0.0
2024-11-25,2534.340087890625,0.01323347531043928,0.0,1.0,1.0,14.6,1401.03,4.27,2.29,3.0,0.0
2024-11-26,2520.360107421875,-0.005516221179449388,0.0,1.0,1.0,14.1,1396.69,4.3,2.28,3.0,0.0
2024-11-27,2503.06005859375,-0.006864117860451935,0.0,1.0,1.0,14.1,1391.14,4.25,2.26,3.0,0.0
2024-11-28,2504.669921875,0.0006431580719459262,0.0,1.0,1.0,13.9,1391.14,4.25,2.26,3.0,0.0
2024-11-29,2455.909912109375,-0.019467638965027012,0.0,1.0,0.0,13.51,1396.99,4.18,2.26,3.0,0.0
2024-12-02,2454.47998046875,-0.0005822410804136036,0.0,1.0,0.0,13.34,1406.13,4.19,2.26,3.0,0.0
2024-12-03,2500.10009765625,0.018586469456062682,0.0,1.0,0.0,13.3,1427.83,4.23,2.28,3.0,0.0
2024-12-04,2464.0,-0.014439460920021796,0.0,1.0,0.0,13.45,1412.16,4.19,2.29,3.0,0.0
2024-12-05,2441.85009765625,-0.00898940841872975,0.0,1.0,0.0,13.54,1415.88,4.17,2.25,3.0,0.0
2024-12-06,2428.159912109375,-0.005606480741801145,1.0,1.0,0.0,12.77,1422.4,4.15,2.24,3.0,0.2
2024-12-09,2360.580078125,-0.027831706489902297,0.0,1.0,0.0,14.19,1430.05,4.2,2.27,3.0,0.2
2024-12-10,2417.840087890625,0.02425675379379899,0.0,1.0,1.0,14.18,1432.6,4.22,2.29,3.0,0.2
2024-12-11,2442.510009765625,0.010203289290534823,0.0,1.0,1.0,13.58,1428.5,4.26,2.3,3.0,0.2
2024-12-12,2482.1201171875,0.016216968308627733,0.0,1.0,1.0,13.92,1429.47,4.32,2.32,3.0,0.2
2024-12-13,2494.4599609375,0.00497149338766989,0.0,1.0,1.0,13.81,1434.82,4.4,2.33,3.0,0.0
2024-12-16,2488.969970703125,-0.002200873263290104,0.0,1.0,1.0,14.69,1437.86,4.39,2.32,3.0,0.0
2024-12-17,2456.81005859375,-0.012920972325065838,0.0,1.0,1.0,15.87,1436.16,4.4,2.31,3.0,0.0
2024-12-18,2484.429931640625,0.01124216866104999,0.0,1.0,1.0,27.62,1438.13,4.5,2.32,3.0,0.0
2024-12-19,2435.929931640625,-0.019521580939886873,0.0,1.0,0.0,24.09,1446.06,4.57,2.29,3.0,0.0
2024-12-20,2404.14990234375,-0.013046364299760804,0.0,1.0,0.0,18.36,1444.52,4.52,2.29,3.0,0.0
2024-12-23,2442.010009765625,0.015747814803463767,0.0,1.0,0.0,16.78,1451.76,4.59,2.32,3.0,0.0
2024-12-24,2440.52001953125,-0.0006101491101250245,0.0,1.0,0.0,14.27,1457.36,4.59,2.35,3.0,0.0
2024-12-26,2429.669921875,-0.00444581383042042,0.0,1.0,0.0,14.73,1467.66,4.58,2.35,3.0,0.0
2024-12-27,2404.77001953125,-0.010248265461727635,0.0,1.0,0.0,15.95,1470.4,4.62,2.34,3.0,0.0
2024-12-30,2399.489990234375,-0.0021956483380910496,0.0,1.0,0.0,17.4,1472.32,4.55,2.31,3.0,0.0
2025-01-02,2398.93994140625,-0.00022923572524313762,0.0,1.0,0.0,17.93,1472.52,4.57,2.34,3.0,0.0
2025-01-03,2441.919921875,0.017916238638119086,0.0,1.0,0.0,16.13,1470.0,4.6,2.34,3.0,0.0
2025-01-06,2488.639892578125,0.019132474527359333,0.0,1.0,1.0,16.04,1459.94,4.62,2.34,3.0,0.0
2025-01-07,2492.10009765625,0.001390400068906894,0.0,1.0,1.0,17.82,1452.42,4.67,2.38,3.0,0.0
2025-01-08,2521.050048828125,0.011616688751427517,0.0,1.0,1.0,17.7,1459.85,4.67,2.4,3.0,0.0
2025-01-09,2521.89990234375,0.0003371029924694735,0.0,1.0,1.0,18.07,1459.23,4.68,2.39,3.0,0.0
2025-01-10,2515.780029296875,-0.0024266914960373587,0.0,1.0,1.0,19.54,1473.36,4.77,2.43,3.0,0.0
2025-01-13,2489.56005859375,-0.01042220321243792,0.0,1.0,1.0,19.19,1466.87,4.79,2.45,3.0,0.0
2025-01-14,2497.39990234375,0.003149088017755375,0.0,1.0,1.0,18.71,1459.5,4.78,2.44,3.0,0.0
2025-01-15,2496.81005859375,-0.00023618313969120397,0.0,1.0,1.0,16.12,1456.5,4.66,2.42,3.0,0.0
2025-01-16,2527.489990234375,0.012287651411459155,0.0,1.0,1.0,16.6,1456.16,4.61,2.42,3.0,0.0
2025-01-17,2523.550048828125,-0.0015588356121974956,0.0,1.0,1.0,15.97,1457.04,4.61,2.41,3.0,0.0
2025-01-20,2520.050048828125,-0.0013869350447894835,0.0,1.0,1.0,15.81,1457.04,4.61,2.41,3.0,0.0
2025-01-21,2518.030029296875,-0.0008015791322039112,0.0,1.0,1.0,15.06,1435.29,4.57,2.38,3.0,0.0
2025-01-22,2547.06005859375,0.011528865406335687,0.0,1.0,1.0,15.1,1435.77,4.6,2.4,3.0,0.0
2025-01-23,2515.489990234375,-0.012394709050090102,0.0,1.0,1.0,15.02,1434.29,4.65,2.42,3.0,0.0
2025-01-24,2536.800048828125,0.0084715338468766,0.0,1.0,1.0,14.85,1429.17,4.63,2.43,3.0,0.0
2025-01-31,2517.3701171875,-0.0076592286607691795,1.0,1.0,1.0,16.43,1453.86,4.58,2.42,3.0,0.2
2025-02-03,2453.949951171875,-0.025193024093922434,0.0,1.0,0.0,18.62,1461.21,4.54,2.45,2.75,0.2
2025-02-04,2481.68994140625,0.011304220047816393,0.0,1.0,0.0,17.21,1451.02,4.52,2.44,2.75,0.2
2025-02-05,2509.27001953125,0.01111342624428402,0.0,1.0,1.0,15.77,1442.37,4.43,2.42,2.75,0.2
2025-02-06,2536.75,0.010951384368703243,0.0,1.0,1.0,15.5,1447.05,4.45,2.42,2.75,0.2
2025-02-07,2521.919921875,-0.005846093673006814,0.0,1.0,1.0,16.54,1453.97,4.49,2.42,2.75,0.0
2025-02-10,2521.27001953125,-0.0002577014195069838,0.0,1.0,1.0,15.81,1451.0,4.51,2.44,2.75,0.0
2025-02-11,2539.050048828125,0.007052013135895985,0.0,1.0,1.0,16.02,1452.31,4.54,2.46,2.75,0.0
2025-02-12,2548.389892578125,0.003678479577159388,0.0,1.0,1.0,15.89,1453.49,4.62,2.46,2.75,0.0
2025-02-13,2583.169921875,0.013647844624626648,0.0,1.0,1.0,15.1,1446.95,4.52,2.44,2.75,0.0
2025-02-14,2591.050048828125,0.0030505646904579464,0.0,1.0,1.0,14.77,1439.89,4.47,2.43,2.75,0.0
2025-02-17,2610.419921875,0.007475684638216684,0.0,1.0,1.0,15.37,1439.89,4.47,2.43,2.75,0.0
2025-02-18,2626.81005859375,0.006278735685934178,0.0,1.0,1.0,15.35,1438.83,4.55,2.45,2.75,0.0
2025-02-19,2671.52001953125,0.017020629562167544,0.0,1.0,1.0,15.27,1441.06,4.53,2.45,2.75,0.0
2025-02-20,2654.06005859375,-0.006535590528931712,0.0,1.0,1.0,15.66,1434.71,4.5,2.45,2.75,0.0
2025-02-21,2654.580078125,0.00019593359598868432,0.0,1.0,1.0,18.21,1434.06,4.42,2.42,2.75,0.0
2025-02-24,2645.27001953125,-0.0035071681093629126,0.0,1.0,1.0,18.98,1429.77,4.4,2.42,2.75,0.0
2025-02-25,2630.2900390625,-0.005662930573493763,0.0,1.0,1.0,19.43,1433.79,4.3,2.38,2.75,0.0
2025-02-26,2641.090087890625,0.0041060296270498675,0.0,1.0,1.0,19.1,1433.2,4.25,2.36,2.75,0.0
2025-02-27,2621.75,-0.007322767208623127,0.0,1.0,0.0,21.13,1447.35,4.29,2.37,2.75,0.0
2025-02-28,2532.780029296875,-0.033935337352198,1.0,1.0,0.0,19.63,1459.04,4.24,2.38,2.75,0.2
2025-03-04,2528.919921875,-0.0015240594829495357,0.0,1.0,0.0,23.51,1458.46,4.22,2.35,2.75,0.2
2025-03-05,2558.1298828125,0.011550370055151138,0.0,1.0,0.0,21.93,1445.21,4.28,2.34,2.75,0.2
2025-03-06,2576.159912109375,0.00704812895467688,0.0,1.0,0.0,24.87,1447.34,4.29,2.34,2.75,0.2
2025-03-07,2563.47998046875,-0.004922028163322545,0.0,1.0,0.0,23.37,1449.3,4.32,2.33,2.75,0.2
2025-03-10,2570.389892578125,0.002695520215496794,0.0,1.0,0.0,27.86,1456.74,4.22,2.31,2.75,0.0
2025-03-11,2537.60009765625,-0.012756739752421975,0.0,1.0,0.0,26.92,1453.07,4.28,2.31,2.75,0.0
2025-03-12,2574.820068359375,0.01466739016029428,0.0,1.0,0.0,24.23,1451.7,4.32,2.33,2.75,0.0
2025-03-13,2573.639892578125,-0.0004583527197696835,0.0,1.0,0.0,24.66,1455.76,4.27,2.29,2.75,0.0
2025-03-14,2566.360107421875,-0.00282859508715394,0.0,1.0,0.0,21.77,1451.76,4.31,2.3,2.75,0.0
2025-03-17,2610.68994140625,0.01727342700510892,0.0,1.0,1.0,20.51,1444.71,4.31,2.29,2.75,0.0
2025-03-18,2612.340087890625,0.0006320729467728103,0.0,1.0,1.0,21.7,1451.28,4.29,2.3,2.75,0.0
2025-03-19,2628.6201171875,0.006231971622814525,0.0,1.0,1.0,19.9,1462.15,4.25,2.31,2.75,0.0
2025-03-20,2637.10009765625,0.003226019771096933,0.0,1.0,1.0,19.8,1467.77,4.24,2.31,2.75,0.0
2025-03-21,2643.1298828125,0.0022865211531444274,0.0,1.0,1.0,19.28,1466.49,4.25,2.33,2.75,0.0
2025-03-24,2632.070068359375,-0.0041843628362887575,0.0,1.0,1.0,17.48,1466.91,4.34,2.36,2.75,0.0
2025-03-25,2615.81005859375,-0.006177650800823886,0.0,1.0,1.0,17.15,1465.32,4.31,2.35,2.75,0.0
2025-03-26,2643.93994140625,0.01075379411440247,0.0,1.0,1.0,18.33,1467.25,4.35,2.37,2.75,0.0
2025-03-27,2607.14990234375,-0.013914854299955204,0.0,1.0,1.0,18.69,1463.9,4.38,2.39,2.75,0.0
2025-03-28,2557.97998046875,-0.018859645097812683,0.0,1.0,0.0,21.65,1469.2,4.27,2.37,2.75,0.0
2025-03-31,2481.1201171875,-0.03004709335808231,0.0,1.0,0.0,22.28,1474.44,4.23,2.38,2.75,0.0
2025-04-01,2521.389892578125,0.016230481995475943,0.0,1.0,0.0,21.77,1471.0,4.17,2.33,2.75,0.0
2025-04-02,2505.860107421875,-0.006159216074421048,0.0,1.0,0.0,21.51,1462.06,4.2,2.32,2.75,0.0
2025-04-03,2486.699951171875,-0.007646139620185233,0.0,1.0,0.0,30.02,1450.55,4.06,2.28,2.75,0.0
2025-04-04,2465.419921875,-0.00855753798798553,0.0,1.0,0.0,45.31,1457.76,4.01,2.18,2.75,0.0
2025-04-07,2328.199951171875,-0.05565784939336682,1.0,0.0,0.0,46.98,1470.22,4.15,2.19,2.75,0.2
2025-04-08,2334.22998046875,0.002589996316183951,0.0,0.0,0.0,52.33,1477.97,4.26,2.22,2.75,0.2
2025-04-09,2293.699951171875,-0.017363340217546153,0.0,0.0,0.0,33.62,1472.75,4.34,2.27,2.75,0.2
2025-04-10,2445.06005859375,0.06598949759951966,1.0,0.0,1.0,40.72,1450.37,4.4,2.19,2.75,0.4
2025-04-11,2432.719970703125,-0.005046946739509672,0.0,1.0,1.0,37.56,1418.79,4.48,2.2,2.75,0.4
2025-04-14,2455.889892578125,0.009524286458791664,0.0,1.0,1.0,30.89,1422.56,4.38,2.23,2.75,0.2
2025-04-15,2477.409912109375,0.008762615781874095,0.0,1.0,1.0,30.12,1427.16,4.35,2.19,2.75,0.2
2025-04-16,2447.429931640625,-0.012101340324106369,0.0,1.0,1.0,32.64,1415.24,4.29,2.17,2.75,0.2
2025-04-17,2470.409912109375,0.00938943345084664,0.0,1.0,1.0,29.65,1416.1,4.34,2.23,2.75,0.0
2025-04-18,2483.419921875,0.005266336449612163,0.0,1.0,1.0,29.65,1423.49,4.34,2.23,2.75,0.0
2025-04-21,2488.419921875,0.0020133526174763716,0.0,1.0,1.0,33.82,1420.52,4.42,2.22,2.75,0.0
2025-04-22,2486.639892578125,-0.0007153251270926031,0.0,1.0,1.0,30.57,1425.0,4.41,2.27,2.75,0.0
2025-04-23,2525.56005859375,0.01565170981604136,0.0,1.0,1.0,28.45,1425.88,4.4,2.29,2.75,0.0
2025-04-24,2522.330078125,-0.001278916515075279,0.0,1.0,1.0,26.47,1432.97,4.32,2.3,2.75,0.0
2025-04-25,2546.300048828125,0.009503106239348025,0.0,1.0,1.0,24.84,1440.72,4.29,2.27,2.75,0.0
2025-04-28,2548.860107421875,0.0010054033478608115,0.0,1.0,1.0,25.15,1436.31,4.23,2.25,2.75,0.0
2025-04-29,2565.419921875,0.006496949128320217,0.0,1.0,1.0,24.17,1432.01,4.19,2.23,2.75,0.0
2025-04-30,2556.610107421875,-0.003434063319616709,0.0,1.0,1.0,24.7,1425.68,4.17,2.23,2.75,0.0
2025-05-02,2559.7900390625,0.001243807818561704,0.0,1.0,1.0,22.68,1398.89,4.33,2.27,2.5,0.0
2025-05-07,2573.800048828125,0.005473108947152472,0.0,1.0,1.0,23.55,1391.86,4.26,2.25,2.5,0.0
2025-05-08,2579.47998046875,0.0022068270778108356,0.0,1.0,1.0,22.48,1403.61,4.37,2.29,2.5,0.0
2025-05-09,2577.27001953125,-0.000856746690896304,0.0,1.0,1.0,21.9,1398.51,4.37,2.29,2.5,0.0
2025-05-12,2607.330078125,0.011663527052247824,0.0,1.0,1.0,18.39,1417.77,4.45,2.29,2.5,0.0
2025-05-13,2608.419921875,0.00041799224392180534,0.0,1.0,1.0,18.22,1418.65,4.49,2.32,2.5,0.0
2025-05-14,2640.570068359375,0.012325525585337838,0.0,1.0,1.0,18.62,1398.83,4.53,2.37,2.5,0.0
2025-05-15,2621.360107421875,-0.007274929443336187,0.0,1.0,1.0,17.83,1397.65,4.45,2.34,2.5,0.0
2025-05-16,2626.8701171875,0.0021019659794259127,0.0,1.0,1.0,17.24,1401.19,4.43,2.34,2.5,0.0
2025-05-19,2603.419921875,-0.008927047880695094,0.0,1.0,1.0,18.14,1388.48,4.46,2.36,2.5,0.0
2025-05-20,2601.800048828125,-0.0006222096686224754,0.0,1.0,1.0,18.09,1393.36,4.48,2.35,2.5,0.0
2025-05-21,2625.580078125,0.009139837362823311,0.0,1.0,1.0,20.87,1371.64,4.58,2.35,2.5,0.0
2025-05-22,2593.669921875,-0.012153564279322238,0.0,1.0,0.0,20.28,1381.55,4.54,2.34,2.5,0.0
2025-05-23,2592.090087890625,-0.0006091114258798269,0.0,1.0,0.0,22.29,1365.03,4.51,2.33,2.5,0.0
2025-05-26,2644.39990234375,0.02018055417807396,0.0,1.0,0.0,20.57,1365.03,4.51,2.33,2.5,0.0
2025-05-27,2637.219970703125,-0.0027151459332083183,0.0,1.0,0.0,18.96,1375.85,4.43,2.32,2.5,0.0
2025-05-28,2670.14990234375,0.012486607869818922,0.0,1.0,1.0,19.31,1374.6,4.47,2.32,2.5,0.0
2025-05-29,2720.639892578125,0.018909047087602326,0.0,1.0,1.0,19.18,1371.75,4.43,2.32,2.5,0.0
2025-05-30,2697.669921875,-0.008442855949362116,0.0,1.0,1.0,18.57,1381.13,4.41,2.34,2.5,0.0
2025-06-02,2698.969970703125,0.0004819154551056748,0.0,1.0,1.0,18.36,1376.42,4.46,2.33,2.5,0.0
2025-06-04,2770.840087890625,0.026628720574011,1.0,1.0,1.0,17.61,1364.16,4.37,2.31,2.5,0.2
2025-06-05,2812.050048828125,0.014872731601365041,0.0,1.0,1.0,18.48,1355.97,4.4,2.29,2.5,0.2
2025-06-09,2855.77001953125,0.015547365780827604,0.0,1.0,1.0,17.16,1354.99,4.49,2.31,2.5,0.2
2025-06-10,2871.85009765625,0.0056307328724038985,0.0,1.0,1.0,16.95,1367.55,4.47,2.29,2.5,0.2
2025-06-11,2907.0400390625,0.012253404672816659,0.0,1.0,1.0,17.26,1368.29,4.41,2.27,2.5,0.2
2025-06-12,2920.030029296875,0.004468459346904652,0.0,1.0,1.0,18.02,1356.47,4.36,2.25,2.5,0.0
2025-06-13,2894.6201171875,-0.008701935204239564,0.0,1.0,1.0,20.82,1364.93,4.41,2.28,2.5,0.0
2025-06-16,2946.659912109375,0.01797810863431648,0.0,1.0,1.0,19.11,1357.55,4.46,2.3,2.5,0.0
2025-06-17,2950.300048828125,0.0012353433471541386,0.0,1.0,1.0,21.6,1370.29,4.39,2.31,2.5,0.0
2025-06-18,2972.18994140625,0.007419547915751723,0.0,1.0,1.0,20.14,1372.11,4.38,2.31,2.5,0.0
2025-06-19,2977.739990234375,0.0018673264285051783,0.0,1.0,1.0,22.17,1372.11,4.38,2.31,2.5,0.0
2025-06-20,3021.840087890625,0.014809922223188776,0.0,1.0,1.0,20.62,1372.45,4.38,2.33,2.5,0.0
2025-06-23,3014.469970703125,-0.0024389501009779435,0.0,1.0,1.0,19.83,1382.61,4.34,2.3,2.5,0.0
2025-06-24,3103.639892578125,0.029580630340199088,1.0,1.0,1.0,17.48,1359.0,4.3,2.29,2.5,0.2
2025-06-25,3108.25,0.0014853873456450728,0.0,1.0,1.0,16.76,1362.17,4.29,2.28,2.5,0.2
2025-06-26,3079.56005859375,-0.009230255419046096,0.0,1.0,1.0,16.59,1355.64,4.26,2.28,2.5,0.2
2025-06-27,3055.93994140625,-0.0076699647800621,0.0,1.0,1.0,16.32,1360.72,4.29,2.29,2.5,0.2
2025-06-30,3071.699951171875,0.0051571726106542926,0.0,1.0,1.0,16.73,1353.5,4.24,2.29,2.5,0.2
2025-07-01,3089.64990234375,0.005843653825962747,0.0,1.0,1.0,16.83,1358.06,4.26,2.29,2.5,0.0
2025-07-02,3075.06005859375,-0.004722167304111791,0.0,1.0,1.0,16.64,1356.9,4.3,2.3,2.5,0.0
2025-07-03,3116.27001953125,0.013401351567860376,1.0,1.0,1.0,16.38,1364.65,4.35,2.33,2.5,0.2
2025-07-04,3054.280029296875,-0.01989236807011341,1.0,1.0,0.0,17.48,1364.65,4.35,2.33,2.5,0.4
2025-07-07,3059.469970703125,0.0016992356157483623,0.0,1.0,0.0,17.79,1369.6,4.4,2.35,2.5,0.4
2025-07-08,3114.949951171875,0.01813385357595121,0.0,1.0,0.0,16.81,1372.74,4.42,2.35,2.5,0.4
